id,assignmentId,startTime,endTime,boxer,punchType,hand,target,visibilityFlags,knockdown,punchQuality,cam,stance,landed,punchResult,defenseType,labeledBy,labeledByEmail,fightTitle,createdAt,updatedAt,videoTitle,assignmentStatus,assignmentLabelType,originalLabelerEmail
cmkh4yfuu00a9kz04g8ttapb9,cmkfydwn60001jx0411v8g6p8,01:38.21,01:38.39,Boxer A,Jab,Right,Head,Origin;Trajectory;Full Body,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00a8kz04v05ywxkz,cmkfydwn60001jx0411v8g6p8,01:38.43,01:38.67,Boxer A,Cross,Left,Head,Origin;Full Body;Impact;Forward/Profile,FALSE,1,CAM 2,Southpaw,FALSE,Defended,Guard,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq007dkz04mcer7rjy,cmkfydwn60001jx0411v8g6p8,01:39.32,01:39.48,Boxer B,Uppercut,Left,Head,Full Body;Impact,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00a7kz04fm6xsrjf,cmkfydwn60001jx0411v8g6p8,01:39.79,01:39.99,Boxer A,Jab,Right,Head,Origin;Full Body;Forward/Profile;Trajectory,FALSE,1,CAM 2,Southpaw,FALSE,Unseen,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00a6kz04shlwdcal,cmkfydwn60001jx0411v8g6p8,01:40.60,01:40.78,Boxer A,Uppercut,Left,Head,Origin;Full Body;Forward/Profile;Trajectory,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq007ckz049a30hc9n,cmkfydwn60001jx0411v8g6p8,01:40.98,01:41.20,Boxer B,Hook,Left,Head,Full Body;Impact,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuo005vkz04z7psvcgq,cmkfydwn60001jx0411v8g6p8,01:41.42,01:41.72,Boxer B,Uppercut,Right,Body,Origin;Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq007bkz040hetlkql,cmkfydwn60001jx0411v8g6p8,01:41.68,01:41.88,Boxer B,Hook,Left,Head,Full Body,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00a5kz045o5rn2fv,cmkfydwn60001jx0411v8g6p8,01:45.09,01:45.33,Boxer A,Jab,Right,Head,Origin;Full Body;Forward/Profile;Trajectory;Impact,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00a4kz04rdp951ge,cmkfydwn60001jx0411v8g6p8,01:45.33,01:45.55,Boxer A,Cross,Left,Head,Origin;Full Body;Forward/Profile;Trajectory;Impact,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq007akz04oqqfsump,cmkfydwn60001jx0411v8g6p8,01:47.70,01:48.08,Boxer B,Jab,Left,Head,Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00a3kz04ti4afoo0,cmkfydwn60001jx0411v8g6p8,01:48.36,01:48.58,Boxer A,Jab,Right,Head,Impact,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00a2kz045a8kz4bv,cmkfydwn60001jx0411v8g6p8,01:48.65,01:48.87,Boxer A,Jab,Right,Head,Impact;Origin,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00a1kz046tzce6zy,cmkfydwn60001jx0411v8g6p8,01:48.99,01:49.19,Boxer A,Cross,Left,Head,Impact;Origin;Trajectory,FALSE,1,CAM 2,Southpaw,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00a0kz04yihon2ca,cmkfydwn60001jx0411v8g6p8,01:49.80,01:49.98,Boxer A,Jab,Right,Head,Impact;Trajectory,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq0079kz04psobrj5g,cmkfydwn60001jx0411v8g6p8,01:49.93,01:50.12,Boxer B,Uppercut,Left,Head,Origin,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq0078kz04v5m04fuy,cmkfydwn60001jx0411v8g6p8,01:50.40,01:50.65,Boxer B,Cross,Right,Head,Origin;Impact;Forward/Profile,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq0077kz04rfti0u9t,cmkfydwn60001jx0411v8g6p8,01:52.16,01:52.42,Boxer B,Jab,Left,Head,Origin;Trajectory;Full Body;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq0076kz04sevwo10a,cmkfydwn60001jx0411v8g6p8,01:54.32,01:54.55,Boxer B,Hook,Left,Head,Origin;Trajectory;Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu009zkz04lv4x0c9l,cmkfydwn60001jx0411v8g6p8,01:54.66,01:55.00,Boxer A,Jab,Right,Head,Impact;Trajectory;Origin;Forward/Profile,FALSE,1,CAM 1,Southpaw,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq0075kz04st4zgc6s,cmkfydwn60001jx0411v8g6p8,01:54.83,01:55.02,Boxer B,Hook,Right,Body,Origin;Full Body,FALSE,1,CAM 2,Orthodox,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu009ykz044svge8um,cmkfydwn60001jx0411v8g6p8,01:55.29,01:55.50,Boxer A,Jab,Right,Head,Impact;Origin;Forward/Profile;Full Body,FALSE,1,CAM 2,Southpaw,FALSE,Defended,Guard,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu009xkz04oxmgtnbo,cmkfydwn60001jx0411v8g6p8,01:55.57,01:55.77,Boxer A,Cross,Left,Head,Origin;Forward/Profile;Full Body;Trajectory,FALSE,1,CAM 2,Southpaw,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq0074kz047lbl5k9d,cmkfydwn60001jx0411v8g6p8,01:57.04,01:57.26,Boxer B,Hook,Left,Head,Full Body;Impact,FALSE,1,CAM 2,Orthodox,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq0073kz04ll39ey9j,cmkfydwn60001jx0411v8g6p8,01:57.47,01:57.71,Boxer B,Uppercut,Right,Head,Full Body;Impact;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq0072kz049noqjuii,cmkfydwn60001jx0411v8g6p8,01:58.27,01:58.65,Boxer B,Uppercut,Right,Body,Full Body;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq0071kz0495z8ek3t,cmkfydwn60001jx0411v8g6p8,01:58.94,01:59.16,Boxer B,Uppercut,Right,Head,Trajectory;Origin;Forward/Profile;Impact,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq0070kz041za9i0m5,cmkfydwn60001jx0411v8g6p8,01:59.45,01:59.75,Boxer B,Hook,Right,Head,Trajectory;Origin;Forward/Profile;Impact,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq006zkz04lh83thza,cmkfydwn60001jx0411v8g6p8,02:00.21,02:00.43,Boxer B,Uppercut,Right,Body,Trajectory;Origin;Forward/Profile;Full Body,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu009wkz04jyi6cqzz,cmkfydwn60001jx0411v8g6p8,02:00.57,02:00.85,Boxer A,Uppercut,Left,Head,Origin;Full Body;Trajectory,FALSE,1,CAM 2,Southpaw,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq006ykz0430w85dpr,cmkfydwn60001jx0411v8g6p8,02:01.55,02:01.80,Boxer B,Uppercut,Right,Body,Trajectory;Origin;Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq006xkz04ilhhli4e,cmkfydwn60001jx0411v8g6p8,02:02.84,02:03.08,Boxer B,Uppercut,Right,Body,Full Body;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq006wkz04xbrtsn26,cmkfydwn60001jx0411v8g6p8,02:03.52,02:03.84,Boxer B,Uppercut,Right,Body,Full Body,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq006vkz04i95yaxns,cmkfydwn60001jx0411v8g6p8,02:04.40,02:04.59,Boxer B,Hook,Right,Head,Full Body;Origin;Trajectory;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu009vkz04hmlqyd6g,cmkfydwn60001jx0411v8g6p8,02:05.12,02:05.36,Boxer A,Hook,Left,Head,Origin;Full Body;Trajectory,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu009ukz04qwkxdtdc,cmkfydwn60001jx0411v8g6p8,02:05.50,02:05.64,Boxer A,Uppercut,Left,Head,Origin;Full Body;Trajectory;Impact,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq006ukz04vbhagn9l,cmkfydwn60001jx0411v8g6p8,02:06.43,02:06.61,Boxer B,Hook,Left,Head,Full Body,FALSE,1,CAM 2,Orthodox,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq006tkz041npyeduh,cmkfydwn60001jx0411v8g6p8,02:07.46,02:07.66,Boxer B,Uppercut,Right,Body,Full Body;Impact;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq006skz04swdwo820,cmkfydwn60001jx0411v8g6p8,02:08.28,02:08.49,Boxer B,Hook,Left,Body,Origin,FALSE,1,CAM 2,Orthodox,FALSE,Unseen,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu009tkz04fmdukcsj,cmkfydwn60001jx0411v8g6p8,02:08.75,02:08.93,Boxer A,Uppercut,Left,Body,Origin;Trajectory;Impact;Full Body,FALSE,1,CAM 1,Southpaw,FALSE,Defended,Guard,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfut009skz04ugzjjyw1,cmkfydwn60001jx0411v8g6p8,02:13.10,02:13.43,Boxer A,Jab,Right,Head,Origin;Trajectory;Full Body;Forward/Profile,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfut009rkz04w2f65jwp,cmkfydwn60001jx0411v8g6p8,02:13.95,02:14.13,Boxer A,Jab,Right,Head,Origin;Trajectory;Full Body;Impact,FALSE,1,CAM 1,Southpaw,FALSE,Defended,Guard,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfut009qkz04bmn0f8lt,cmkfydwn60001jx0411v8g6p8,02:15.81,02:16.11,Boxer A,Jab,Right,Head,Full Body;Trajectory,FALSE,1,CAM 1,Southpaw,FALSE,Unseen,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfut009pkz043v8znwhs,cmkfydwn60001jx0411v8g6p8,02:16.12,02:16.34,Boxer A,Jab,Right,Head,Full Body;Origin;Forward/Profile,FALSE,1,CAM 2,Southpaw,FALSE,Unseen,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfut009okz04w3yeo2l6,cmkfydwn60001jx0411v8g6p8,02:18.43,02:18.67,Boxer A,Jab,Right,Head,Origin;Forward/Profile;Trajectory;Full Body,FALSE,1,CAM 2,Southpaw,FALSE,Unseen,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfut009nkz04k1irc6zb,cmkfydwn60001jx0411v8g6p8,02:18.90,02:19.08,Boxer A,Jab,Right,Head,Origin;Forward/Profile;Trajectory;Full Body;Impact,FALSE,1,CAM 2,Southpaw,FALSE,Defended,Parry,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq006rkz04pq8x2tc2,cmkfydwn60001jx0411v8g6p8,02:19.22,02:19.38,Boxer B,Cross,Right,Head,Origin;Trajectory;Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfut009mkz049ai1rjwc,cmkfydwn60001jx0411v8g6p8,02:19.45,02:19.69,Boxer A,Jab,Right,Head,Origin;Full Body;Impact,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq006qkz04jnom4hhv,cmkfydwn60001jx0411v8g6p8,02:23.73,02:23.87,Boxer B,Jab,Left,Head,Origin;Full Body,FALSE,1,CAM 2,Orthodox,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq006pkz041yh0tljj,cmkfydwn60001jx0411v8g6p8,02:24.50,02:24.75,Boxer B,Uppercut,Right,Body,Origin;Full Body;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfup006okz04xgzwaxqg,cmkfydwn60001jx0411v8g6p8,02:25.20,02:25.41,Boxer B,Hook,Right,Body,Origin;Full Body;Trajectory;Impact;Forward/Profile,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfup006nkz0435f9n1z9,cmkfydwn60001jx0411v8g6p8,02:25.72,02:25.94,Boxer B,Hook,Right,Body,Origin;Full Body;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfup006mkz04mxmxynmx,cmkfydwn60001jx0411v8g6p8,02:26.50,02:26.73,Boxer B,Hook,Right,Body,Origin;Full Body;Trajectory;Impact,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfup006lkz0491dw128x,cmkfydwn60001jx0411v8g6p8,02:26.97,02:27.22,Boxer B,Hook,Right,Body,Origin;Full Body;Trajectory;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfup006kkz044wink9zv,cmkfydwn60001jx0411v8g6p8,02:36.77,02:37.01,Boxer B,Hook,Left,Head,Origin;Full Body;Trajectory;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
